panel_data,pre_or_post,age,party,education_summary,education,sex,income,race,lib_or_con,duty_or_choice,voted2012,voted2016,voted_for_2012,voted_for_2016,expectations_2020,feeling_dems,feeling_reps,free_press,checks_and_balances,rule_of_law,agree_on_facts,unitary_executive,journalist_access,media_undermined_concern,media_trust,govt_trust,govt_capture,govt_corruption,foreign_help,govt_principled,urban_unrest,party_summary,expect_inparty_win,day_of_birth,date_cutoff,date_2012_election,days_from_cutoff,age_2012_election,treatment,liberal_index,race_Black,race_Hispanic,race_Asian,race_Native,race_Other,race_NA
3,3,56,6,4,6,0,19,White,4,6,0,0,NA,NA,3,15,85,-0.5605616145111023,-1.5372101072962265,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,0.4758983147661229,-0.34624101076783853,3,3,2,4,4,2,3,Republican,1,8,1994-11-06,2012-11-06,-11047,48.24640657084189,0,0.6075408747391845,0,0,0,0,0,0
4,3,68,1,3,3,1,17,White,5,3,1,NA,1,1,1,70,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,-0.5505490308078672,1.1222562270427896,3,4,2,4,5,1,7,Democrat,1,13,1994-11-06,2012-11-06,-15547,60.56673511293634,0,0.9175075958537731,0,0,0,0,0,0
4,3,78,1,4,6,1,8,White,4,1,1,NA,1,1,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,3,5,1,7,Democrat,1,23,1994-11-06,2012-11-06,-19190,70.54072553045859,0,1,0,0,0,0,0,0
4,3,NA,4,2,2,0,21,Asian,99,6,0,0,NA,NA,3,60,40,-0.5605616145111023,-1.5372101072962265,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-1.063772703594862,0.3880076081374755,2,4,1,4,4,2,NA,Independent,NA,16,1994-11-06,2012-11-06,NA,NA,NA,0.6316461698834835,0,0,1,0,0,0
4,3,20,2,NA,NA,0,12,White,4,7,0,0,NA,NA,1,50,50,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,2,2,2,2,3,2,7,Democrat,1,3,1994-11-06,2012-11-06,2036,12.427104722792608,1,0.8325344570965741,0,0,0,0,0,0
3,3,33,2,3,3,1,7,Black,3,7,1,NA,1,1,1,85,60,-0.5605616145111023,0.7207302104367574,0.573083703561271,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,1,2,1,3,3,1,7,Democrat,1,27,1994-11-06,2012-11-06,-2597,25.111567419575632,0,0.73094357074664,1,0,0,0,0,0
4,3,80,NA,3,4,0,5,White,3,6,1,NA,1,1,1,70,0,0.9478587299914999,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,3,5,1,7,NA,NA,20,1994-11-06,2012-11-06,-19893,72.46543463381246,0,0.9146364624569133,0,0,0,0,0,0
3,1,50,2,4,6,0,13,White,5,6,1,NA,1,1,1,60,40,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,2,1,4,5,1,5,Democrat,1,11,1994-11-06,2012-11-06,-8822,42.15468856947297,0,0.9754912748949807,0,0,0,0,0,0
3,1,62,1,1,1,1,15,Hispanic,99,1,1,NA,1,1,3,0,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,-1.8147382485784667,1,2,1,1,5,2,7,Democrat,0,9,1994-11-06,2012-11-06,-13419,54.74058863791923,0,0.8564262268967858,0,1,0,0,0,0
4,3,35,1,5,7,1,22,White,3,2,0,1,NA,1,1,75,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.4758983147661229,1.1222562270427896,4,2,1,2,5,1,7,Democrat,1,16,1994-11-06,2012-11-06,-3247,26.8911704312115,0,0.9725025319512577,0,0,0,0,0,0
4,3,63,5,2,2,0,20,Hispanic,5,1,1,1,2,1,1,30,30,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,0.3880076081374755,2,2,1,3,5,1,4,Independent,NA,23,1994-11-06,2012-11-06,-13589,55.20602327173169,0,0.8971348033104568,0,1,0,0,0,0
4,3,70,1,2,2,0,2,Black,99,7,1,1,1,1,1,100,0,-1.3147717867624034,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,1.1222562270427896,3,2,1,2,5,2,7,Democrat,1,20,1994-11-06,2012-11-06,-16149,62.21492128678987,0,0.8465940616753814,1,0,0,0,0,0
3,3,27,5,5,7,1,5,White,5,2,1,NA,2,NA,NA,30,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,3,2,4,5,2,7,Independent,NA,25,1994-11-06,2012-11-06,-377,19.033538672142367,0,0.9754912748949807,0,0,0,0,0,0
3,3,62,5,3,3,0,4,White,6,1,1,NA,2,2,3,0,70,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-2.162705444993869,0.3034055714462606,-0.5505490308078672,-1.8147382485784667,1,3,1,4,2,1,3,Independent,NA,14,1994-11-06,2012-11-06,-13233,54.23134839151266,0,0.5582724239039544,0,0,0,0,0,0
4,3,29,1,4,6,0,16,White,2,3,0,1,NA,1,1,55,5,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,1.1222562270427896,3,2,1,3,5,2,7,Democrat,1,27,1994-11-06,2012-11-06,-1075,20.944558521560573,0,0.9520027768709008,0,0,0,0,0,0
3,3,61,1,3,3,1,4,Black,99,7,1,NA,1,1,1,70,0,0.1936485577401988,-2.6661802661627183,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,0.3880076081374755,3,3,1,4,4,2,7,Democrat,1,11,1994-11-06,2012-11-06,-12902,53.32511978097194,0,0.7027608230238608,1,0,0,0,0,0
4,3,19,2,2,2,0,1,Asian,2,6,0,NA,NA,NA,1,60,50,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,-1.5769963763818573,-0.34624101076783853,3,3,2,3,3,1,7,Democrat,1,24,1994-11-06,2012-11-06,2271,11.783709787816564,1,0.4696407515445754,0,0,1,0,0,0
4,3,27,6,3,3,0,16,White,99,7,0,0,NA,NA,3,0,100,-2.0689819590137044,-3.7951504250292105,-4.768145072904932,-3.2054005547849758,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,1,1,2,4,5,2,NA,Republican,1,28,1994-11-06,2012-11-06,-557,19.526351813826146,0,0.08249240414622702,0,0,0,0,0,0
4,1,73,7,3,4,0,14,White,6,5,1,1,2,2,3,15,70,0.1936485577401988,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,3,4,2,4,5,2,5,Republican,1,11,1994-11-06,2012-11-06,-17346,65.492128678987,0,0.8038527907568902,0,0,0,0,0,0
4,3,31,4,3,4,0,5,White,2,7,1,NA,1,NA,3,40,40,-2.0689819590137044,NA,-0.7622234905552797,NA,-0.24233963033074155,NA,-1.0804896296731525,1,3,1,2,NA,NA,NA,Independent,NA,27,1994-11-06,2012-11-06,-1805,22.94318959616701,0,NA,0,0,0,0,0,0
4,3,50,NA,5,8,1,22,White,2,6,1,1,1,1,1,70,0,0.9478587299914999,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,2,1,4,5,1,6,NA,NA,17,1994-11-06,2012-11-06,-8969,42.55715263518138,0,0.827201890620274,0,0,0,0,0,0
4,1,60,1,1,1,0,1,Black,3,4,1,NA,1,1,1,70,0,-2.0689819590137044,-3.7951504250292105,-4.768145072904932,-3.2054005547849758,-1.8795752356617481,0.4758983147661229,-1.0804896296731525,2,2,1,2,2,NA,6,Democrat,1,23,1994-11-06,2012-11-06,-12493,52.205338809034906,0,0.112724690064611,1,0,0,0,0,0
3,3,55,5,3,3,NA,1,Native,5,1,1,1,NA,NA,3,0,70,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,-1.0804896296731525,1,1,1,3,2,2,3,Independent,NA,15,1994-11-06,2012-11-06,-10797,47.56194387405886,0,0.6237806591696876,0,0,0,1,0,0
4,3,30,4,4,6,0,5,White,1,2,1,1,1,NA,NA,0,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,1,1,1,2,5,2,7,Independent,NA,25,1994-11-06,2012-11-06,-1746,22.781656399726216,0,1,0,0,0,0,0,0
3,3,25,4,3,3,1,3,Asian,99,1,0,NA,NA,NA,3,30,50,-0.5605616145111023,-0.4082399484297345,0.573083703561271,0.965379884379451,0.3034055714462606,-2.090220049168852,0.3880076081374755,2,2,1,2,5,2,3,Independent,NA,22,1994-11-06,2012-11-06,108,17.7056810403833,1,0.7372584618817356,0,0,1,0,0,0
4,3,20,4,3,3,0,1,White,99,6,0,NA,NA,NA,3,0,70,-2.0689819590137044,-0.4082399484297345,0.573083703561271,0.965379884379451,0.8491507732232628,-1.5769963763818573,-1.0804896296731525,1,1,1,3,3,1,1,Independent,NA,14,1994-11-06,2012-11-06,2077,12.314852840520192,1,0.6438271026261184,0,0,0,0,0,0
4,1,NA,NA,5,7,NA,NA,NA,4,1,1,1,NA,NA,NA,NA,NA,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,3,NA,2,7,NA,NA,22,1994-11-06,2012-11-06,NA,NA,NA,1,NA,NA,NA,NA,NA,1
4,3,47,2,4,6,0,10,White,2,1,0,0,NA,NA,1,70,15,0.9478587299914999,-1.5372101072962265,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.4758983147661229,1.1222562270427896,4,3,1,2,4,2,7,Democrat,1,21,1994-11-06,2012-11-06,-7808,39.37850787132101,0,0.8138332395866308,0,0,0,0,0,0
4,3,61,5,2,2,0,12,White,4,7,1,NA,1,2,3,30,70,-0.5605616145111023,-1.5372101072962265,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-1.063772703594862,-0.34624101076783853,2,4,2,4,4,1,2,Independent,NA,13,1994-11-06,2012-11-06,-13081,53.81519507186858,0,0.5701839133153744,0,0,0,0,0,0
4,3,29,4,4,6,0,3,White,99,6,1,NA,1,NA,NA,50,50,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,0.4758983147661229,-0.34624101076783853,3,3,2,4,4,1,4,Independent,NA,5,1994-11-06,2012-11-06,-1067,20.922655715263517,0,0.6786486327301315,0,0,0,0,0,0
4,3,70,7,2,2,1,10,White,7,4,1,NA,2,2,3,0,85,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,-0.5505490308078672,-1.0804896296731525,1,2,1,2,3,2,1,Republican,1,12,1994-11-06,2012-11-06,-16065,61.98494182067078,0,0.7720700434443943,0,0,0,0,0,0
4,3,56,1,3,3,0,2,Hispanic,1,1,1,NA,1,1,1,85,15,0.9478587299914999,-0.4082399484297345,0.573083703561271,-2.162705444993869,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,2,5,1,7,Democrat,1,8,1994-11-06,2012-11-06,-10955,47.99452429842574,0,0.8386213565642193,0,1,0,0,0,0
3,3,59,NA,2,2,1,20,White,3,5,1,1,1,1,3,60,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,4,5,1,6,NA,NA,10,1994-11-06,2012-11-06,-12233,51.493497604380565,0,1,0,0,0,0,0,0
4,3,73,1,5,7,0,16,White,1,6,1,1,1,1,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,2,5,1,7,Democrat,1,5,1994-11-06,2012-11-06,-17472,65.83709787816564,0,0.9343648021972263,0,0,0,0,0,0
3,3,71,5,2,2,0,1,White,4,2,1,NA,2,2,3,NA,NA,-1.3147717867624034,-1.5372101072962265,-2.0975306846718307,-2.162705444993869,-1.333830033884746,0.4758983147661229,-1.0804896296731525,1,3,2,4,5,2,1,Independent,NA,10,1994-11-06,2012-11-06,-16736,63.82203969883641,0,0.4247593920808282,0,0,0,0,0,0
3,3,32,2,5,7,0,20,Asian,2,1,1,1,1,1,1,50,20,0.9478587299914999,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.9891219875531179,0.3880076081374755,2,2,1,3,4,2,7,Democrat,1,10,1994-11-06,2012-11-06,-2248,24.15605749486653,0,0.909856077092207,0,0,1,0,0,0
4,1,79,NA,3,3,0,21,White,99,7,1,1,1,1,3,40,40,0.1936485577401988,-0.4082399484297345,-2.0975306846718307,-1.1200103352027624,0.3034055714462606,0.9891219875531179,-0.34624101076783853,3,2,1,2,4,1,NA,NA,NA,26,1994-11-06,2012-11-06,-19369,71.03080082135524,0,0.6690560956039776,0,0,0,0,0,0
4,3,NA,NA,4,6,0,16,White,3,1,1,1,1,1,1,85,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,4,5,1,7,NA,NA,18,1994-11-06,2012-11-06,NA,NA,NA,1,0,0,0,0,0,0
4,3,49,1,2,2,0,1,White,99,6,1,NA,1,1,1,85,0,-2.0689819590137044,-1.5372101072962265,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,2,1,2,5,2,7,Democrat,1,16,1994-11-06,2012-11-06,-8664,41.72210814510609,0,0.7303255523481179,0,0,0,0,0,0
3,3,43,NA,2,2,0,12,White,2,6,1,0,1,NA,1,70,0,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,3,1,2,5,2,7,NA,NA,2,1994-11-06,2012-11-06,-6427,35.59753593429158,0,0.8437921407148133,0,0,0,0,0,0
4,3,39,NA,4,6,0,13,Hispanic,2,5,1,1,1,1,1,60,30,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,5,2,1,3,5,1,7,NA,NA,24,1994-11-06,2012-11-06,-4914,31.45516769336071,0,0.9671824010986132,0,1,0,0,0,0
3,3,46,1,3,4,0,13,Black,6,6,0,0,NA,NA,1,85,0,0.9478587299914999,-1.5372101072962265,0.573083703561271,-0.07731522541165571,-2.4253204374387503,0.4758983147661229,1.1222562270427896,5,3,1,2,5,2,7,Democrat,1,25,1994-11-06,2012-11-06,-7500,38.535249828884325,0,0.752244020481481,1,0,0,0,0,0
4,3,47,4,2,2,0,6,White,99,7,0,NA,NA,NA,3,40,70,-1.3147717867624034,-2.6661802661627183,-0.7622234905552797,-1.1200103352027624,-1.8795752356617481,-2.090220049168852,-0.34624101076783853,2,5,1,3,2,1,NA,Independent,NA,1,1994-11-06,2012-11-06,-7889,39.60027378507871,0,0.38348984303772243,0,0,0,0,0,0
3,3,72,7,3,3,0,11,White,6,7,1,NA,2,2,3,0,100,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-1.5769963763818573,0.3880076081374755,2,2,1,2,2,2,2,Republican,1,10,1994-11-06,2012-11-06,-16981,64.49281314168378,0,0.8513196213882286,0,0,0,0,0,0
3,1,78,1,3,3,0,18,Asian,2,1,1,1,1,1,1,85,15,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,0.4758983147661229,-0.34624101076783853,3,2,2,4,2,1,4,Democrat,1,24,1994-11-06,2012-11-06,-19189,70.53798767967146,0,0.7064224100179651,0,0,1,0,0,0
4,3,68,7,3,3,1,19,White,7,1,1,NA,2,2,3,15,60,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,-0.34624101076783853,2,3,1,3,2,2,3,Republican,1,12,1994-11-06,2012-11-06,-15304,59.90143737166324,0,0.9181649508885746,0,0,0,0,0,0
3,3,47,6,4,6,0,20,White,4,7,0,NA,NA,2,3,0,70,-2.0689819590137044,0.7207302104367574,-0.7622234905552797,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,1,3,1,3,3,1,5,Republican,1,21,1994-11-06,2012-11-06,-7900,39.630390143737166,0,0.5574688048005806,0,0,0,0,0,0
3,3,74,4,2,2,1,10,White,4,1,1,NA,1,2,3,NA,NA,-0.5605616145111023,-1.5372101072962265,0.573083703561271,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,0.3880076081374755,1,3,1,3,3,2,2,Independent,NA,22,1994-11-06,2012-11-06,-17516,65.95756331279945,0,0.629600602388419,0,0,0,0,0,0
3,1,NA,7,2,2,1,NA,White,7,2,1,1,2,2,3,0,100,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,1,3,1,3,3,1,4,Republican,1,15,1994-11-06,2012-11-06,NA,NA,NA,0.7088807604639272,0,0,0,0,0,0
4,3,73,2,5,7,1,15,White,2,2,1,NA,1,1,1,75,25,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,-0.34624101076783853,NA,4,NA,4,5,1,4,Democrat,1,14,1994-11-06,2012-11-06,-17159,64.9801505817933,0,0.9150268612428009,0,0,0,0,0,0
4,3,31,NA,4,6,1,17,White,3,2,1,NA,2,1,1,60,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,1.1222562270427896,4,3,1,2,5,1,6,NA,NA,10,1994-11-06,2012-11-06,-1822,22.989733059548254,0,0.98768215617897,0,0,0,0,0,0
4,3,60,NA,2,2,0,1,Black,4,1,1,0,1,NA,1,85,0,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,5,2,1,4,5,1,NA,NA,NA,2,1994-11-06,2012-11-06,-12422,52.01095140314853,0,0.9640443114528394,1,0,0,0,0,0
4,3,54,1,4,6,0,21,White,2,1,1,1,1,1,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,1.1222562270427896,3,2,1,4,5,2,7,Democrat,1,23,1994-11-06,2012-11-06,-10333,46.29158110882957,0,0.9544611273168628,0,0,0,0,0,0
3,3,54,1,3,4,0,18,White,2,1,1,NA,1,1,1,85,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,1,1,3,5,1,7,Democrat,1,20,1994-11-06,2012-11-06,-10486,46.71047227926078,0,1,0,0,0,0,0,0
3,3,76,1,3,3,1,5,White,3,1,1,NA,1,1,1,85,30,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,4,2,4,5,1,4,Democrat,1,19,1994-11-06,2012-11-06,-18219,67.88227241615331,0,1,0,0,0,0,0,0
4,3,67,4,1,1,0,4,White,99,7,0,0,NA,NA,1,50,50,0.9478587299914999,0.7207302104367574,0.573083703561271,-2.162705444993869,-2.4253204374387503,0.9891219875531179,1.1222562270427896,3,1,1,1,5,2,4,Independent,NA,3,1994-11-06,2012-11-06,-15192,59.59479808350445,0,0.8276401403696597,0,0,0,0,0,0
3,3,59,5,5,8,0,21,White,6,1,1,NA,2,2,3,15,70,-0.5605616145111023,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,-0.5505490308078672,-1.8147382485784667,1,2,1,3,3,2,2,Independent,NA,1,1994-11-06,2012-11-06,-12058,51.01437371663244,0,0.7188796519996913,0,0,0,0,0,0
4,3,30,6,4,6,0,14,White,5,2,1,NA,2,2,3,0,50,0.9478587299914999,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,3,3,2,3,2,2,4,Republican,1,23,1994-11-06,2012-11-06,-1536,22.206707734428473,0,0.571911377094321,0,0,0,0,0,0
4,1,67,7,2,2,1,17,White,6,1,1,NA,2,2,3,0,70,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-2.090220049168852,-1.8147382485784667,1,1,1,3,1,1,1,Republican,1,26,1994-11-06,2012-11-06,-14955,58.945927446954144,0,0.7389759771193278,0,0,0,0,0,0
4,3,62,7,5,7,0,NA,White,6,1,1,NA,2,2,3,0,70,0.1936485577401988,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-1.8147382485784667,1,2,2,4,3,1,2,Republican,1,8,1994-11-06,2012-11-06,-13239,54.247775496235455,0,0.7227891569855087,0,0,0,0,0,0
4,3,24,6,4,6,1,4,White,5,1,0,1,NA,2,3,15,85,-1.3147717867624034,0.7207302104367574,0.573083703561271,0.965379884379451,-0.24233963033074155,-1.063772703594862,-1.8147382485784667,1,2,1,2,2,1,4,Republican,1,24,1994-11-06,2012-11-06,718,16.035592060232716,1,0.7087438493855321,0,0,0,0,0,0
3,3,20,1,1,1,1,19,Other,2,6,0,NA,NA,NA,1,85,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-2.090220049168852,1.1222562270427896,4,3,1,3,5,2,7,Democrat,1,18,1994-11-06,2012-11-06,2051,12.386036960985626,1,0.876104655732339,0,0,0,0,1,0
3,3,59,1,4,6,1,14,Black,2,1,1,NA,1,1,1,85,30,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.4758983147661229,0.3880076081374755,4,4,2,4,5,1,7,Democrat,1,8,1994-11-06,2012-11-06,-12265,51.58110882956879,0,0.828612516487101,1,0,0,0,0,0
4,3,54,NA,3,4,1,5,White,99,5,1,NA,1,NA,1,100,60,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,3,2,2,3,1,1,NA,NA,NA,21,1994-11-06,2012-11-06,-10365,46.379192334017795,0,0.836670389658277,0,0,0,0,0,0
4,3,59,4,3,4,0,NA,White,2,4,0,NA,NA,NA,NA,50,50,-2.0689819590137044,0.7207302104367574,0.573083703561271,0.965379884379451,-1.8795752356617481,-0.5505490308078672,1.1222562270427896,2,2,1,2,5,1,7,Independent,NA,3,1994-11-06,2012-11-06,-12148,51.26078028747433,0,0.7490491540230713,0,0,0,0,0,0
4,3,39,6,2,2,1,1,White,3,6,0,NA,NA,NA,3,50,50,-1.3147717867624034,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-1.0804896296731525,1,2,1,3,4,2,5,Republican,1,16,1994-11-06,2012-11-06,-4708,30.8911704312115,0,0.6650065969062868,0,0,0,0,0,0
4,3,28,6,2,2,1,15,White,5,7,0,0,NA,NA,3,15,60,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,-0.34624101076783853,1,3,1,2,3,2,3,Republican,1,9,1994-11-06,2012-11-06,-819,20.243668720054757,0,0.9509825497899614,0,0,0,0,0,0
3,3,47,1,5,8,0,21,White,4,2,1,0,1,NA,1,75,25,0.9478587299914999,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.4758983147661229,-0.34624101076783853,3,3,1,3,3,2,7,Democrat,1,2,1994-11-06,2012-11-06,-7888,39.59753593429158,0,0.8701677277594755,0,0,0,0,0,0
4,3,61,6,3,4,0,22,White,4,7,1,NA,NA,2,3,NA,NA,-0.5605616145111023,-1.5372101072962265,-0.7622234905552797,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,2,2,1,3,3,1,4,Republican,1,11,1994-11-06,2012-11-06,-12779,52.988364134154686,0,0.5525459386416999,0,0,0,0,0,0
4,3,37,NA,5,7,1,16,White,3,2,1,1,1,1,1,60,10,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,0.4758983147661229,0.3880076081374755,3,3,1,4,5,1,7,NA,NA,28,1994-11-06,2012-11-06,-4180,29.44558521560575,0,0.887402430657018,0,0,0,0,0,0
3,1,40,1,3,4,1,8,Black,4,1,0,1,NA,1,1,100,70,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-2.4253204374387503,0.9891219875531179,1.1222562270427896,4,3,1,4,5,1,7,Democrat,1,19,1994-11-06,2012-11-06,-5253,32.38329911019849,0,0.9260929370738203,1,0,0,0,0,0
4,3,70,2,2,2,0,4,White,99,7,0,0,NA,NA,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-0.7880848321077437,-2.090220049168852,1.1222562270427896,4,3,1,3,5,1,7,Democrat,1,16,1994-11-06,2012-11-06,-16275,62.559890485968516,0,0.8719687231706361,0,0,0,0,0,0
4,3,69,5,3,3,1,15,White,6,1,1,1,2,2,3,20,60,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.03732535802087215,-0.34624101076783853,1,1,1,2,3,NA,2,Independent,NA,12,1994-11-06,2012-11-06,-15670,60.903490759753595,0,0.9206233013345366,0,0,0,0,0,0
4,3,64,7,4,6,0,20,White,6,6,1,1,2,2,3,0,85,-2.0689819590137044,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-2.090220049168852,-1.0804896296731525,1,3,2,2,5,1,1,Republican,1,11,1994-11-06,2012-11-06,-14179,56.82135523613963,0,0.5432839408553194,0,0,0,0,0,0
4,3,48,7,3,3,1,18,White,6,1,1,1,1,2,1,0,60,-0.5605616145111023,0.7207302104367574,-0.7622234905552797,-1.1200103352027624,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,1,2,2,2,5,1,1,Republican,0,5,1994-11-06,2012-11-06,-8220,40.506502395619435,0,0.7153511635680299,0,0,0,0,0,0
3,3,54,4,4,6,0,10,Other,4,7,0,1,NA,1,3,15,60,-2.0689819590137044,-0.4082399484297345,-0.7622234905552797,0.965379884379451,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,1,3,1,2,3,1,2,Independent,NA,6,1994-11-06,2012-11-06,-10411,46.50513347022587,0,0.5601781558717343,0,0,0,0,1,0
3,3,74,7,4,6,0,11,White,6,6,1,1,2,2,3,0,60,-2.0689819590137044,-0.4082399484297345,0.573083703561271,-3.2054005547849758,0.3034055714462606,-1.5769963763818573,-0.34624101076783853,2,3,1,3,5,2,5,Republican,1,2,1994-11-06,2012-11-06,-17720,66.5160848733744,0,0.5247475883045604,0,0,0,0,0,0
4,3,28,4,2,2,1,11,White,4,6,0,NA,NA,NA,3,50,50,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,3,3,1,4,3,1,4,Independent,NA,19,1994-11-06,2012-11-06,-870,20.383299110198493,0,0.5000000000000001,0,0,0,0,0,0
3,1,39,7,2,2,1,NA,White,99,7,0,0,NA,NA,NA,60,60,0.9478587299914999,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,-0.34624101076783853,3,3,1,3,5,2,1,Republican,NA,13,1994-11-06,2012-11-06,-4925,31.485284052019164,0,0.8552391041569545,0,0,0,0,0,0
